Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2012-06-18,29.95,32.08,29.41,31.41,42978208,USD,2.669999999999998,-1.4600000000000009,28.354285714285712,27.84857142857143,29.472380952380952,1.7115573526553445,3.1058910231395838
2012-06-19,31.54,32.18,30.7,31.91,30848912,USD,1.4800000000000004,-0.370000000000001,29.041428571428575,28.11428571428571,29.17142857142857,2.055127153985274,2.4522974650606444
2012-06-20,31.92,31.93,31.15,31.6,15558921,USD,0.7800000000000011,0.3200000000000003,29.69857142857143,28.25714285714286,29.055714285714284,2.028845554918923,2.2614852894250097
2012-06-21,31.67,32.5,31.51,31.84,21875228,USD,0.9899999999999984,-0.16999999999999815,30.332857142857144,28.55142857142857,29.095714285714287,1.878977685566574,2.3046118359250265
2012-06-22,32.41,33.45,32.06,33.05,74833976,USD,1.3900000000000006,-0.6400000000000006,31.158571428571427,28.990714285714287,29.145714285714284,1.5498648174537395,2.380900189904171
2012-06-25,32.86,33.02,31.55,32.06,24352818,USD,1.4700000000000024,0.7999999999999972,31.697142857142858,29.43285714285714,29.09952380952381,0.909756639358623,2.3101330615150215
2012-06-26,32.69,33.44,32.5,33.1,24858612,USD,0.9399999999999977,-0.4100000000000037,32.13857142857143,29.88214285714286,29.156190476190474,0.6737316125240314,2.395536424666669
2012-06-27,32.46,32.9,31.9,32.23,28599506,USD,1.0,0.23000000000000398,32.25571428571429,30.305,29.31761904761905,0.5923078350220555,2.4856888477078245
2012-06-28,31.96,32.19,30.9,31.36,17713292,USD,1.2899999999999991,0.6000000000000014,32.177142857142854,30.60928571428571,29.468571428571426,0.6763311389576521,2.509922878724138
2012-06-29,31.92,31.99,30.76,31.09,19526824,USD,1.2299999999999969,0.8300000000000018,32.104285714285716,30.901428571428568,29.539523809523807,0.769867026242315,2.5347612830214934
2012-07-02,31.25,31.73,30.55,30.77,14131476,USD,1.1799999999999997,0.4800000000000004,31.95142857142857,31.142142857142858,29.684761904761906,0.9222333141424872,2.512575608907361
2012-07-03,30.91,31.44,30.8,31.2,8765498,USD,0.6400000000000006,-0.28999999999999915,31.687142857142856,31.422857142857143,29.88952380952381,0.8136279716125986,2.4486863339155485
2012-07-05,31.32,31.62,31.02,31.47,10036688,USD,0.6000000000000014,-0.14999999999999858,31.602857142857143,31.65,30.156190476190474,0.7989934143598635,2.2887692679483376
2012-07-06,31.44,31.9,31.26,31.73,10949006,USD,0.639999999999997,-0.28999999999999915,31.407142857142855,31.77285714285714,30.390476190476193,0.47204216922195474,2.1782618671557303
2012-07-09,32.1,32.88,31.99,32.17,17785180,USD,0.8900000000000041,-0.07000000000000028,31.398571428571433,31.827142857142857,30.669523809523813,0.45484167836832307,1.9972192573437622
2012-07-10,32.43,32.48,31.16,31.47,14276996,USD,1.3199999999999967,0.9600000000000009,31.414285714285715,31.795714285714286,30.87761904761905,0.4551870363874596,1.8271231615901145
2012-07-11,31.48,31.56,30.55,30.97,13027752,USD,1.009999999999998,0.5100000000000016,31.397142857142857,31.750714285714285,31.066666666666666,0.4714062043755579,1.596710159463308
2012-07-12,30.7,31.4,30.6,30.81,11306636,USD,0.7999999999999972,-0.10999999999999943,31.40285714285714,31.677142857142858,31.229047619047623,0.4626991205853294,1.3612013251606305
2012-07-13,31.04,31.07,30.56,30.72,8117346,USD,0.5100000000000016,0.3200000000000003,31.334285714285716,31.510714285714283,31.393333333333334,0.5286415654882491,1.0265394942881367
2012-07-16,30.5,30.5,28.21,28.25,24672074,USD,2.289999999999999,2.25,30.874285714285715,31.238571428571426,31.391428571428573,1.2708246291661207,1.0326048891724595
2012-07-17,28.48,28.59,27.15,28.09,30438552,USD,1.4400000000000013,0.39000000000000057,30.354285714285716,30.880714285714284,31.299999999999997,1.5714733759846367,1.2276196479366117
2012-07-18,28.31,29.29,28.15,29.11,16841780,USD,1.1400000000000006,-0.8000000000000007,29.917142857142856,30.657857142857146,31.19047619047619,1.3982693384527642,1.3166832428130817
2012-07-19,29.41,29.5,28.63,29.0,13685031,USD,0.870000000000001,0.41000000000000014,29.564285714285713,30.489285714285717,31.05190476190476,1.2442649388676172,1.3883501685368143
2012-07-20,29.0,29.47,28.72,28.76,11869046,USD,0.75,0.23999999999999844,29.248571428571427,30.322857142857146,30.916666666666668,1.100173146546014,1.468309685772502
2012-07-23,28.12,29.0,28.01,28.75,12393864,USD,0.9899999999999984,-0.629999999999999,28.95428571428571,30.178571428571427,30.769523809523808,0.8628027418990873,1.5248917213706594
2012-07-24,28.82,29.45,28.1,28.45,11539799,USD,1.3499999999999979,0.370000000000001,28.63,29.982142857142858,30.55047619047619,0.38013155617499034,1.5112560212964494
2012-07-25,28.39,29.49,28.08,29.34,17230154,USD,1.4100000000000001,-0.9499999999999993,28.785714285714285,29.830000000000002,30.420952380952382,0.4197164575781141,1.4918475282746089
2012-07-26,27.75,28.23,26.73,26.84,64597376,USD,1.5,0.9100000000000001,28.607142857142858,29.48071428571429,30.12285714285714,0.8302151184224265,1.5538987832453703
2012-07-27,23.19,24.54,22.28,23.7,123098336,USD,2.259999999999998,-0.509999999999998,27.834285714285716,28.875714285714285,29.716666666666665,1.9908780068339904,2.020399300468438
2012-07-30,24.0,24.04,23.03,23.15,29285896,USD,1.009999999999998,0.8500000000000014,26.99857142857143,28.28142857142857,29.325714285714287,2.565030399894127,2.437735776142636
2012-07-31,23.37,23.37,21.61,21.71,56179320,USD,1.7600000000000016,1.6600000000000001,25.99142857142857,27.62,28.879047619047622,3.0887507106241276,2.9115956188349843
2012-08-01,21.5,21.58,20.84,20.88,44604364,USD,0.7399999999999984,0.620000000000001,24.867142857142856,26.910714285714285,28.40809523809524,3.3394396450388624,3.356330762972598
2012-08-02,20.77,20.84,19.82,20.04,56374436,USD,1.0199999999999996,0.7300000000000004,23.665714285714284,26.14785714285714,27.876666666666665,3.348421803093027,3.7523237244850507
2012-08-03,20.36,22.16,19.9,21.09,80646976,USD,2.2600000000000016,-0.7300000000000004,22.487142857142857,25.636428571428574,27.382380952380952,2.3088649035526907,3.9345570332146766
2012-08-06,21.39,22.15,21.3,21.92,27778038,USD,0.8499999999999979,-0.5300000000000011,21.784285714285712,25.195714285714285,26.91523809523809,1.2846122260934747,3.9747196367135404
2012-08-07,22.2,22.45,20.5,20.72,36782828,USD,1.9499999999999993,1.4800000000000004,21.358571428571427,24.596428571428568,26.369999999999997,1.0079257342257741,4.003082562226269
