Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2011-03-31,4583.4,4619.4,4547.3,4547.3,1206437,VND,72.09999999999945,36.099999999999454,4542.128571428571,4420.964285714285,4353.080952380953,58.660199860022225,175.22268294673535
2011-04-01,4475.1,4547.3,4475.1,4511.2,596731,VND,72.19999999999982,-36.099999999999454,4536.971428571428,4431.278571428572,4366.828571428572,59.70730592608473,175.78980102059836
2011-04-04,4475.1,4529.2,4366.8,4493.1,1765196,VND,162.39999999999964,-18.0,4526.657142857142,4441.585714285715,4384.0142857142855,60.23188129062693,169.22361917214334
2011-04-05,4421.0,4493.1,4421.0,4421.0,665912,VND,72.10000000000036,0.0,4526.657142857142,4460.921428571429,4388.314285714286,60.23188129062693,168.94820296682224
2011-04-06,4493.1,4637.5,4384.9,4637.5,2017023,VND,252.60000000000036,-144.39999999999964,4542.128571428571,4494.435714285714,4408.076190476191,73.4522455814053,172.81028008994724
2011-04-07,4637.5,4781.8,4511.2,4727.7,1597277,VND,270.60000000000036,-90.19999999999982,4560.171428571429,4535.678571428572,4437.2904761904765,100.84330607904076,172.50232724449177
2011-04-08,4691.6,4854.0,4601.4,4854.0,1903558,VND,252.60000000000036,-162.39999999999964,4598.828571428572,4571.7642857142855,4470.8,150.74883873831712,182.0499519362845
2011-04-13,4854.0,4944.3,4781.8,4854.0,1428107,VND,162.5,0.0,4642.642857142857,4592.385714285714,4494.857142857143,175.77006625268987,197.81914359189764
2011-04-14,4817.9,4854.0,4655.5,4655.5,705337,VND,198.5,162.39999999999964,4663.257142857144,4600.114285714286,4508.604761904762,165.97396238710152,198.50526813209163
2011-04-15,4691.6,4691.6,4601.4,4637.5,651485,VND,90.20000000000073,54.100000000000364,4683.885714285714,4605.271428571428,4522.352380952381,149.45197030675212,196.87487300072246
2011-04-18,4655.5,4655.5,4583.4,4583.4,619524,VND,72.10000000000036,72.10000000000036,4707.085714285714,4616.871428571429,4542.976190476191,108.96188062148332,177.70283876394512
2011-04-19,4511.2,4637.5,4493.1,4565.3,452007,VND,144.39999999999964,-54.100000000000364,4696.771428571429,4619.45,4561.880952380952,119.54948367775563,155.59191694638315
2011-04-20,4547.3,4619.4,4547.3,4565.3,220418,VND,72.09999999999945,-18.0,4673.571428571428,4616.871428571429,4581.642857142857,128.00582948034523,123.81205745577019
2011-04-21,4565.3,4565.3,4493.1,4493.1,232841,VND,72.19999999999982,72.19999999999982,4622.0142857142855,4610.421428571429,4588.5142857142855,115.26885136599917,113.84660858241048
2011-04-22,4475.1,4475.1,4276.6,4276.6,544332,VND,198.5,198.5,4539.528571428572,4591.085714285715,4574.766666666667,127.53290705128155,132.66568634479592
2011-04-25,4312.7,4475.1,4276.6,4475.1,1102490,VND,198.5,-162.40000000000055,4513.757142857143,4588.507142857143,4571.328571428572,118.06802921963207,134.33809639435722
2011-04-26,4421.0,4529.2,4421.0,4475.1,341497,VND,108.19999999999982,-54.100000000000364,4490.557142857143,4587.221428571428,4567.033333333333,104.9243832027356,135.97254257141714
2011-04-27,4475.1,4511.2,4475.1,4511.2,317101,VND,36.099999999999454,-36.099999999999454,4480.242857142858,4593.664285714286,4571.328571428571,97.56741015220106,132.50940397896147
2011-04-28,4475.1,4601.4,4475.1,4601.4,475251,VND,126.29999999999927,-126.29999999999927,4485.4,4591.085714285714,4574.766666666667,103.58133680027322,132.29816451234595
2011-04-29,4439.0,4583.4,4439.0,4511.2,664459,VND,144.39999999999964,-72.19999999999982,4477.671428571429,4575.621428571429,4570.471428571429,98.52078823417921,132.85331062062255
2011-05-04,4439.0,4547.3,4439.0,4439.0,503454,VND,108.30000000000018,0.0,4469.942857142857,4545.978571428572,4563.5952380952385,99.22818579990827,135.85372823810556
2011-05-05,4402.9,4439.0,4366.8,4366.8,110710,VND,72.19999999999982,36.099999999999454,4482.828571428571,4511.178571428572,4555.0,72.07876974267342,142.4844026551772
2011-05-06,4312.7,4439.0,4312.7,4366.8,454862,VND,126.30000000000018,-54.100000000000364,4467.357142857143,4490.557142857143,4548.1238095238095,84.5571179172663,148.07835393724724
2011-05-09,4421.0,4583.4,4366.8,4421.0,518433,VND,216.59999999999945,0.0,4459.628571428571,4475.092857142858,4544.690476190476,86.18812204097885,150.23802416420654
2011-05-10,4402.9,4637.5,4402.9,4457.0,332731,VND,234.60000000000036,-54.100000000000364,4451.885714285714,4466.064285714286,4546.4047619047615,83.16448417786111,148.95600852665615
2011-05-11,4421.0,4475.1,4384.9,4384.9,144975,VND,90.20000000000073,36.100000000000364,4420.957142857143,4453.178571428572,4534.3761904761905,53.126448439621974,151.41084473961843
2011-05-12,4330.7,4366.8,4294.6,4294.6,99188,VND,72.19999999999982,36.099999999999454,4390.0142857142855,4433.842857142858,4513.752380952381,54.855337891916676,153.24673444824452
2011-05-13,4312.7,4384.9,4294.6,4294.6,174781,VND,90.29999999999927,18.099999999999454,4369.385714285714,4419.664285714285,4487.114285714286,60.24971448261248,139.113120465748
2011-05-16,4258.6,4312.7,4240.5,4312.7,126239,VND,72.19999999999982,-54.099999999999454,4361.657142857142,4422.242857142857,4461.338095238095,63.99041222824779,115.95511405795853
2011-05-17,4258.6,4258.6,4240.5,4258.6,168820,VND,18.100000000000364,0.0,4346.2,4406.778571428572,4442.438095238095,74.71111028487128,115.06829483482569
2011-05-18,4240.5,4294.6,4204.4,4294.6,113716,VND,90.20000000000073,-54.100000000000364,4328.142857142857,4393.885714285714,4426.109523809524,68.64837597356346,110.2320593328728
2011-05-19,4294.6,4294.6,4258.6,4258.6,51498,VND,36.0,36.0,4299.8,4375.842857142858,4410.642857142857,42.591900638481206,109.84482496427789
2011-05-20,4258.6,4258.6,4204.4,4204.4,114818,VND,54.20000000000073,54.20000000000073,4274.0142857142855,4347.4857142857145,4393.4571428571435,36.71795330947009,112.63495714667391
2011-05-23,4204.4,4240.5,4114.2,4240.5,274019,VND,126.30000000000018,-36.100000000000364,4266.285714285715,4328.15,4377.990476190476,37.35096734896031,110.13060839188435
2011-05-24,4240.5,4240.5,4132.2,4132.2,97886,VND,108.30000000000018,108.30000000000018,4243.085714285714,4306.2357142857145,4360.804761904762,60.24971448261369,119.06625246557213
2011-05-25,4114.2,4114.2,4096.1,4096.1,78950,VND,18.099999999999454,18.099999999999454,4212.142857142858,4286.9,4352.2095238095235,72.84297854843607,131.3320558918
2011-05-26,4078.1,4294.6,4060.1,4294.6,170824,VND,234.50000000000045,-216.50000000000045,4217.285714285715,4281.742857142857,4343.614285714286,77.77356938726993,128.7686929564766
2011-05-27,4222.5,4330.7,4222.5,4330.7,72638,VND,108.19999999999982,-108.19999999999982,4222.442857142857,4275.292857142857,4336.738095238095,84.64779692235284,125.20241401904195
2011-05-30,4276.6,4312.7,4186.4,4186.4,119927,VND,126.30000000000018,90.20000000000073,4212.128571428571,4255.964285714285,4321.271428571429,83.90327197205978,122.6078918457634
2011-05-31,4186.4,4222.5,4186.4,4222.5,27051,VND,36.100000000000364,-36.100000000000364,4214.714285714285,4244.364285714286,4303.228571428572,83.90429922578345,106.08987766447181
2011-06-01,4222.5,4421.0,4222.5,4421.0,100841,VND,198.5,-198.5,4240.5,4253.392857142857,4298.933333333333,115.08993584728273,98.82606100284899
2011-06-02,4384.9,4637.5,4384.9,4637.5,146979,VND,252.60000000000036,-252.60000000000036,4312.685714285714,4277.885714285714,4308.385714285714,177.42549073316079,120.09667474880258
2011-06-03,4637.5,4637.5,4421.0,4457.0,507462,VND,216.5,180.5,4364.242857142856,4288.192857142857,4312.6809523809525,155.0210185441776,123.84481668222114
2011-06-06,4421.0,4457.0,4330.7,4330.7,581101,VND,126.30000000000018,90.30000000000018,4369.4,4293.342857142858,4310.961904761904,152.9040657841753,123.30541949239634
2011-06-07,4348.8,4547.3,4330.7,4547.3,524143,VND,216.60000000000036,-198.5,4400.342857142858,4311.392857142857,4316.976190476191,165.19000027384865,131.7331086127068
2011-06-08,4601.4,4763.8,4475.1,4583.4,376213,VND,288.6999999999998,18.0,4457.057142857143,4334.592857142857,4322.995238095238,146.59991879422643,141.01177424667668
2011-06-09,4583.4,4637.5,4475.1,4637.5,315097,VND,162.39999999999964,-54.100000000000364,4516.342857142858,4365.528571428572,4335.023809523809,116.82480982425564,156.48147463762928
2011-06-10,4601.4,4854.0,4601.4,4854.0,496190,VND,252.60000000000036,-252.60000000000036,4578.2,4409.35,4361.661904761904,163.31266535900886,192.68236680141567
2011-06-13,4854.0,5088.6,4763.8,5016.4,441336,VND,324.8000000000002,-162.39999999999964,4632.328571428572,4472.507142857143,4396.033333333333,233.81602250690386,238.94615153489664
2011-06-14,4998.4,5142.7,4817.9,4817.9,465532,VND,324.8000000000002,180.5,4683.885714285714,4524.064285714286,4420.090476190477,228.44009738930328,255.02731599725956
2011-06-15,4817.9,4817.9,4583.4,4619.4,247820,VND,234.5,198.5,4725.128571428571,4547.2642857142855,4437.271428571428,173.5034650401784,255.75621819002004
2011-06-16,4493.1,4511.2,4457.0,4511.2,181945,VND,54.19999999999982,-18.099999999999454,4719.971428571428,4560.157142857143,4447.585714285714,180.0819139010962,254.0768668842525
2011-06-17,4330.7,4348.8,4294.6,4294.6,136759,VND,54.19999999999982,36.099999999999454,4678.714285714285,4567.885714285714,4449.3,239.77454986278488,252.8565205803557
2011-06-20,4168.3,4168.3,4150.3,4150.3,80152,VND,18.0,18.0,4609.114285714286,4562.728571428571,4446.723809523809,313.1998639238237,255.73560742447611
2011-06-21,4060.1,4348.8,4060.1,4348.8,156998,VND,288.7000000000003,-288.7000000000003,4536.942857142857,4557.571428571428,4451.880952380952,305.47734153366235,252.43972670530962
2011-06-22,4276.6,4402.9,4258.6,4294.6,141268,VND,144.29999999999927,-18.0,4433.828571428571,4533.078571428571,4459.614285714286,228.88186701357043,244.52012245563353
2011-06-23,4240.5,4330.7,4240.5,4294.6,55104,VND,90.19999999999982,-54.100000000000364,4359.071428571428,4521.478571428572,4469.0666666666675,156.56456297946832,233.34658629030122
2011-06-24,4294.6,4294.6,4222.5,4240.5,92175,VND,72.10000000000036,54.100000000000364,4304.942857142857,4515.035714285715,4466.490476190476,110.19201206897738,235.65624520637172
2011-06-27,4240.5,4294.6,4150.3,4294.6,550093,VND,144.30000000000018,-54.100000000000364,4274.000000000001,4496.9857142857145,4464.771428571428,62.870793431188254,236.82509821144555
2011-06-28,4240.5,4366.8,4240.5,4366.8,427811,VND,126.30000000000018,-126.30000000000018,4284.314285714286,4481.5142857142855,4473.361904761904,72.06387048009424,229.3774803161681
2011-06-29,4366.8,4366.8,4186.4,4294.6,300069,VND,180.40000000000055,72.19999999999982,4304.928571428572,4457.021428571429,4476.795238095238,41.49404432308181,225.94879392507065
2011-06-30,4276.6,4294.6,4168.3,4168.3,277576,VND,126.30000000000018,108.30000000000018,4279.142857142858,4408.042857142857,4464.761904761905,61.12674965847581,235.5920764291408
2011-07-01,4150.3,4150.3,4078.1,4078.1,120278,VND,72.20000000000027,72.20000000000027,4248.214285714285,4341.021428571429,4438.1238095238095,96.52473652854792,246.45893756316843
2011-07-04,4042.0,4042.0,3987.9,3987.9,148782,VND,54.09999999999991,54.09999999999991,4204.400000000001,4281.7357142857145,4415.785714285715,134.21140040995522,265.2080811093778
2011-07-05,3987.9,4186.4,3987.9,4186.4,350665,VND,198.49999999999955,-198.49999999999955,4196.671428571429,4250.807142857143,4408.914285714285,133.34096287695618,269.359722834945
2011-07-06,4096.1,4150.3,4042.0,4042.0,275522,VND,108.30000000000018,54.100000000000364,4160.585714285714,4217.292857142857,4384.85238095238,136.5630919950189,278.7839855857074
2011-07-07,3969.8,4078.1,3969.8,4042.0,244914,VND,108.29999999999973,-72.19999999999982,4114.185714285714,4199.25,4359.071428571428,106.74298460277043,284.48014015544504
2011-07-08,3969.8,4042.0,3969.8,3969.8,293055,VND,72.19999999999982,0.0,4067.785714285714,4186.357142857143,4327.276190476191,83.25822138728715,289.08122544497184
2011-07-11,3951.8,3969.8,3933.7,3933.7,117723,VND,36.100000000000364,18.100000000000364,4034.2714285714283,4156.707142857143,4283.452380952381,83.27163811460197,274.6354212752839
2011-07-12,3879.6,3915.7,3879.6,3915.7,260494,VND,36.09999999999991,-36.09999999999991,4011.0714285714284,4129.642857142857,4231.038095238096,91.26477440734112,229.00103597188365
2011-07-13,3897.7,3933.7,3897.7,3933.7,113515,VND,36.0,-36.0,4003.328571428571,4103.864285714286,4188.9333333333325,95.74733615592817,194.37123072445465
2011-07-14,3861.6,3951.8,3861.6,3915.7,127742,VND,90.20000000000027,-54.09999999999991,3964.657142857143,4080.6642857142856,4155.42380952381,55.82797557808569,176.2636885599754
2011-07-15,3879.6,3915.7,3861.6,3915.7,154793,VND,54.09999999999991,-36.09999999999991,3946.6142857142854,4053.6,4127.0666666666675,46.25409634374191,163.61263500518416
2011-07-18,3879.6,3915.7,3879.6,3915.7,98637,VND,36.09999999999991,-36.09999999999991,3928.5714285714284,4021.378571428572,4109.023809523809,20.062794279229777,165.09904574154348
2011-07-19,3771.3,3879.6,3771.3,3843.5,131549,VND,108.29999999999973,-72.19999999999982,3910.528571428571,3989.157142857143,4094.4142857142856,30.750702663369015,174.56673017995362
2011-07-20,3735.3,3897.7,3735.3,3897.7,155044,VND,162.39999999999964,-162.39999999999964,3905.3857142857146,3969.828571428571,4072.933333333333,29.200880613034844,169.37609433842752
2011-07-21,3843.5,3843.5,3717.2,3717.2,199879,VND,126.30000000000018,126.30000000000018,3877.028571428571,3944.0499999999997,4045.4380952380952,76.15196898937052,178.22732247384857
2011-07-22,3717.2,3717.2,3663.1,3717.2,70133,VND,54.09999999999991,0.0,3846.0999999999995,3924.714285714286,4017.942857142857,91.68080497032123,182.35712372001115
2011-07-25,3771.3,3771.3,3717.2,3735.3,193467,VND,54.100000000000364,36.0,3820.3285714285716,3892.4928571428572,3993.8857142857137,94.17672596927609,184.8356088142144
2011-07-26,3735.3,3735.3,3554.8,3554.8,416990,VND,180.5,180.5,3768.7714285714287,3857.692857142857,3958.657142857143,126.50314507668489,194.88318699014482
2011-07-27,3518.7,3645.0,3464.6,3645.0,236148,VND,180.4000000000001,-126.30000000000018,3730.1,3829.335714285714,3924.285714285714,114.9501921123852,182.5623243873764
2011-07-28,3645.0,3681.1,3518.7,3518.7,383727,VND,162.4000000000001,126.30000000000018,3683.7000000000003,3797.1142857142854,3887.338095238095,126.51808829837294,182.38413987021468
2011-07-29,3554.8,3681.1,3554.8,3681.1,121881,VND,126.29999999999973,-126.29999999999973,3652.7571428571428,3779.0714285714284,3864.138095238095,85.19536092897417,175.72293668214786
2011-08-01,3681.1,3681.1,3590.9,3663.1,266205,VND,90.19999999999982,18.0,3645.028571428571,3761.0285714285715,3844.376190476191,80.71087729850593,173.78239814425882
2011-08-02,3663.1,3663.1,3608.9,3663.1,205890,VND,54.19999999999982,0.0,3637.3,3741.7,3828.9095238095233,75.03912312926423,174.82059920035104
2011-08-03,3645.0,3645.0,3590.9,3645.0,26550,VND,54.09999999999991,0.0,3624.4000000000005,3722.3642857142854,3803.1285714285714,62.015643187900885,158.63642438880544
2011-08-04,3590.9,3717.2,3590.9,3717.2,124235,VND,126.29999999999973,-126.29999999999973,3647.5999999999995,3708.1857142857143,3787.6619047619047,62.015643187898505,149.76830264177596
2011-08-05,3645.0,3681.1,3608.9,3645.0,107203,VND,72.19999999999982,0.0,3647.5999999999995,3688.85,3768.7571428571428,62.015643187898505,140.84925477771193
2011-08-08,3663.1,3663.1,3590.9,3590.9,20038,VND,72.19999999999982,72.19999999999982,3657.914285714286,3670.807142857143,3750.714285714286,38.58028117117214,138.04867723278846
2011-08-09,3572.9,3572.9,3518.7,3554.8,94780,VND,54.20000000000027,18.09999999999991,3639.871428571428,3646.3142857142857,3732.671428571429,52.83116865034502,137.69730259836447
2011-08-10,3554.8,3590.9,3554.8,3590.9,193867,VND,36.09999999999991,-36.09999999999991,3629.557142857143,3637.292857142857,3717.204761904762,54.55996264495113,134.31065659953777
2011-08-11,3554.8,3590.9,3536.8,3590.9,189860,VND,54.09999999999991,-36.09999999999991,3619.242857142857,3628.2714285714287,3700.8809523809523,53.98348071850547,127.33301857356624
2011-08-12,3590.9,3608.9,3572.9,3608.9,59613,VND,36.0,-18.0,3614.085714285714,3619.2428571428572,3686.2714285714283,52.82466054707674,118.76553011234253
2011-08-15,3590.9,3608.9,3572.9,3608.9,304878,VND,36.0,-18.0,3598.6142857142863,3623.1071428571427,3671.6619047619047,27.26856728752132,107.46434048650336
2011-08-16,3608.9,3627.0,3572.9,3608.9,229936,VND,54.09999999999991,0.0,3593.457142857143,3620.5285714285715,3657.052380952381,19.276225179018763,92.43212438896074
2011-08-17,3608.9,3645.0,3608.9,3645.0,148381,VND,36.09999999999991,-36.09999999999991,3601.1857142857143,3629.5499999999997,3647.6000000000004,27.268567287520703,81.96956752361648
2011-08-18,3645.0,3663.1,3572.9,3572.9,232992,VND,90.19999999999982,72.09999999999991,3603.7714285714287,3621.8214285714284,3632.1333333333337,22.594594802628436,60.16091200557134
2011-08-19,3554.8,3590.9,3554.8,3572.9,132752,VND,36.09999999999991,-18.09999999999991,3601.2000000000003,3615.378571428572,3625.2619047619046,25.179952343268596,58.16674716880136
2011-08-22,3572.9,3590.9,3554.8,3590.9,154343,VND,36.09999999999991,-18.0,3601.2,3610.221428571429,3619.247619047619,25.179952343268596,54.60582953363515
2011-08-23,3572.9,3590.9,3536.8,3572.9,112313,VND,54.09999999999991,0.0,3596.057142857143,3605.0714285714284,3611.514285714286,26.95872506540681,48.50772398003341
2011-08-24,3554.8,3590.9,3536.8,3572.9,100991,VND,54.09999999999991,-18.09999999999991,3590.914285714286,3594.7642857142855,3612.376190476191,27.528193340297932,47.601963244920114
2011-08-25,3572.9,3590.9,3536.8,3554.8,264752,VND,54.09999999999991,18.09999999999991,3583.1857142857148,3588.3214285714284,3608.080952380952,29.181753921144693,48.570676534885266
2011-08-26,3554.8,3572.9,3536.8,3572.9,266756,VND,36.09999999999991,-18.09999999999991,3572.8857142857146,3587.0357142857147,3610.661904761905,10.421200918369745,44.88377742792267
2011-08-29,3554.8,3590.9,3554.8,3590.9,123083,VND,36.09999999999991,-36.09999999999991,3575.457142857143,3589.6142857142863,3606.3666666666663,12.448809467271523,42.03132561961577
2011-08-30,3572.9,3608.9,3554.8,3590.9,214456,VND,54.09999999999991,-18.0,3578.0285714285715,3589.6142857142854,3602.9285714285716,13.635091282982097,40.06554807894167
2011-08-31,3554.8,3608.9,3554.8,3608.9,158450,VND,54.09999999999991,-54.09999999999991,3580.6,3590.9,3600.347619047619,17.590622502046617,37.66970426027352
2011-09-01,3590.9,3645.0,3590.9,3645.0,185351,VND,54.09999999999991,-54.09999999999991,3590.9,3593.4785714285713,3600.347619047619,29.44492033174333,37.66970426027352
2011-09-05,3627.0,3645.0,3554.8,3645.0,150385,VND,90.19999999999982,-18.0,3601.2000000000003,3596.057142857143,3596.909523809524,34.30791939687654,28.697785711980693
2011-09-06,3627.0,3627.0,3608.9,3627.0,97685,VND,18.09999999999991,0.0,3611.5142857142855,3597.35,3596.052380952381,28.373075768773127,27.4304323527078
2011-09-07,3627.0,3645.0,3590.9,3645.0,79701,VND,54.09999999999991,-18.0,3621.8142857142857,3597.35,3598.6285714285714,24.892397003511014,29.3926205511859
2011-09-08,3645.0,3663.1,3645.0,3645.0,112463,VND,18.09999999999991,0.0,3629.542857142857,3602.5,3602.9238095238093,21.914824293577965,29.25786910851071
2011-09-09,3608.9,3645.0,3608.9,3645.0,77647,VND,36.09999999999991,-36.09999999999991,3637.2714285714283,3607.65,3605.5,14.195623068202535,30.501573730036174
2011-09-12,3645.0,3681.1,3608.9,3645.0,244564,VND,72.19999999999982,0.0,3642.4285714285716,3611.5142857142855,3608.0761904761907,6.80336051480578,31.475894026551984
2011-09-13,3661.6,3781.3,3661.6,3781.3,229319,VND,119.70000000000027,-119.70000000000027,3661.9000000000005,3626.4000000000005,3616.285714285714,53.07607747383431,49.196100310117
2011-09-14,3781.3,3829.1,3637.7,3637.7,459872,VND,191.4000000000001,143.60000000000036,3660.8571428571427,3631.0285714285715,3617.657142857143,53.53322510819487,49.38099403047062
2011-09-15,3661.6,3757.3,3661.6,3757.3,115681,VND,95.70000000000027,-95.70000000000027,3679.471428571429,3645.4928571428572,3624.7238095238095,61.81196524644151,57.94152142264377
2011-09-16,3733.4,3733.4,3709.5,3709.5,65663,VND,23.90000000000009,23.90000000000009,3688.6857142857148,3655.25,3627.795238095238,60.61274422027838,60.71333030067818
2011-09-19,3637.7,3733.4,3637.7,3733.4,50095,VND,95.70000000000027,-95.70000000000027,3701.3142857142857,3665.428571428572,3635.4380952380952,59.18613093661439,63.4958146352909
2011-09-20,3685.5,3733.4,3685.5,3733.4,27552,VND,47.90000000000009,-47.90000000000009,3713.9428571428575,3675.6071428571427,3643.080952380953,54.40560195253182,65.22775957409802
2011-09-21,3685.5,3733.4,3685.5,3733.4,15221,VND,47.90000000000009,-47.90000000000009,3726.5714285714284,3684.5,3649.8666666666663,45.21967544804693,66.91820629202505
2011-09-22,3709.5,3709.5,3637.7,3709.5,33140,VND,71.80000000000018,0.0,3716.3142857142852,3689.1071428571427,3656.3714285714286,38.3594155574943,65.69042656937005
2011-09-23,3685.5,3685.5,3637.7,3637.7,59767,VND,47.80000000000018,47.80000000000018,3716.3142857142857,3688.5857142857144,3659.4571428571426,38.3594155574943,63.04198261029878
2011-09-26,3637.7,3637.7,3565.9,3637.7,50133,VND,71.79999999999973,0.0,3699.2285714285717,3689.35,3663.404761904762,43.36971732626774,58.599841946878165
2011-09-27,3637.7,3661.6,3613.7,3661.6,21425,VND,47.90000000000009,-23.90000000000009,3692.3857142857137,3690.535714285714,3667.6285714285714,45.21841175796464,54.825323919387365
2011-09-28,3637.7,3661.6,3637.7,3661.6,82926,VND,23.90000000000009,-23.90000000000009,3682.128571428572,3691.7214285714285,3670.9952380952386,42.42120987934274,51.97469072730559
2011-09-29,3661.6,3661.6,3637.7,3661.6,83697,VND,23.90000000000009,0.0,3671.871428571428,3692.907142857143,3674.3619047619045,36.17907840581401,48.714663872380875
2011-09-30,3661.6,3709.5,3661.6,3709.5,119457,VND,47.90000000000009,-47.90000000000009,3668.457142857143,3697.5142857142855,3679.152380952381,30.00582483148705,46.86676454649046
2011-10-03,3685.5,3709.5,3661.6,3709.5,22928,VND,47.90000000000009,-24.0,3668.457142857143,3692.3857142857137,3682.2238095238095,30.00582483148705,46.629581863560055
2011-10-04,3709.5,3709.5,3613.7,3613.7,104429,VND,95.80000000000018,95.80000000000018,3665.0285714285715,3690.671428571429,3680.733333333333,35.05270861090172,48.347495626370176
2011-10-05,3637.7,3637.7,3637.7,3637.7,5819,VND,0.0,0.0,3665.028571428571,3682.128571428571,3681.2428571428572,35.05270861090172,47.80625033860239
2011-10-06,3637.7,3685.5,3637.7,3685.5,20346,VND,47.80000000000018,-47.80000000000018,3668.442857142857,3680.4142857142856,3683.171428571429,35.818703547419005,47.08249295508559
