Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
2021-01-20,91556.0,93333.0,91111.0,91822.0,2109937,VND,2222.0,-266.0,96939.85714285714,97473.21428571429,96470.04761904762,3878.3991727071098,2836.345456325295
2021-01-21,93333.0,93511.0,91556.0,93422.0,1760175,VND,1955.0,-89.0,95758.85714285714,97276.35714285714,96444.61904761905,3423.1933156321365,2862.2865942489316
2021-01-22,93422.0,94667.0,93333.0,93333.0,1230975,VND,1334.0,89.0,94984.14285714286,97085.85714285714,96414.95238095238,3240.6315448569417,2892.439774242007
2021-01-25,93333.0,94045.0,92533.0,93156.0,930712,VND,1512.0,177.0,94273.14285714286,96774.78571428571,96376.85714285714,2969.239938018129,2931.4501920669804
2021-01-26,93156.0,93333.0,88533.0,90222.0,1157175,VND,4800.0,2934.0,93041.28571428571,96222.35714285714,96190.61904761905,2509.5116201019487,3193.6421132646
2021-01-27,90222.0,91556.0,88445.0,88889.0,1675012,VND,3111.0,1333.0,91733.28571428571,95581.07142857143,95940.90476190476,1732.7321118472803,3547.938428224814
2021-01-28,83822.0,85333.0,82667.0,82667.0,1960762,VND,2666.0,1155.0,90501.57142857143,94387.42857142857,95369.47619047618,3859.932419837486,4579.7047570671
2021-01-29,82222.0,88445.0,82222.0,88356.0,1904512,VND,6223.0,-6134.0,90006.42857142857,93473.14285714286,94984.28571428571,3884.547372051533,4818.66269978342
2021-02-01,88356.0,91556.0,87822.0,88000.0,1507500,VND,3734.0,356.0,89231.85714285714,92495.35714285714,94594.85714285714,3621.651346580541,5042.622088613208
2021-02-02,88000.0,94133.0,88000.0,94133.0,1992600,VND,6133.0,-6133.0,89346.14285714286,92165.14285714286,94505.95238095238,3781.7225100283763,5033.05896524345
2021-02-03,93333.0,96000.0,93333.0,95556.0,1911262,VND,2667.0,-2223.0,89689.0,91981.07142857143,94412.85714285714,4262.882592800111,4992.61423790882
2021-02-04,95467.0,95556.0,90667.0,93333.0,1150200,VND,4889.0,2134.0,90133.42857142857,91587.35714285714,94192.71428571429,4484.139414169957,4930.1036920418
2021-02-05,93333.0,95556.0,93333.0,95556.0,1038262,VND,2223.0,-2223.0,91085.85714285714,91409.57142857143,94082.66666666667,4867.423597365312,4869.406024694576
